image,name,caption,human
antonio-calderara_spazio-luce-1965.jpg,Spazio Luce; Antonio Calderara,"The artwork depicts an abstract composition with muted colors and geometric shapes, creating a sense of depth and space.",n
rupprecht-geiger_oe-260-1957.jpg,OE 260; Rupprecht Geiger,"The artwork depicts an abstract composition with a bright and intense shade of red, evoking a sense of energy and movement.",n
johann-anton-de-peters_young-lady-at-her-toilet-combing-her-hair.jpg,Young lady at her toilet combing her hair; Johann Anton de Peters,"The artwork depicts a young lady with a blue dress and a veil on her head, sitting at a dressing table combing her hair, looking at her reflection in the mirror.",n
mark-lancaster_fourths-1969.jpg,Fourths; Mark Lancaster,"The artwork depicts a geometric abstraction of squares and rectangles in different shades of blue and grey, creating an optical illusion.",n
bernard-cohen_print-6-1967.jpg,Print 6; Bernard Cohen,"The artwork depicts a colorful abstract composition of geometric shapes and lines, with a central rectangle in red tones.",n
bernard-cohen_early-mutation-green-no-ii-1960.jpg,Early Mutation Green No. II; Bernard Cohen,The artwork depicts a green and yellow abstract composition with a central round shape resembling a cell or an organism.,n
rudolf-bauer_concentric-1925.jpg,Concentric; Rudolf Bauer,"The artwork depicts a colorful abstract composition of concentric circles and rectangles in different colors, creating a sense of movement and vibration.",n
rosalba-carriera_a-venetian-lady-from-the-house-of-barbarigo-caterina-sagredo-barbarigo-1735.jpg,A Venetian Lady from the House of Barbarigo (Caterina Sagredo Barbarigo); Rosalba Carriera,"The artwork depicts a portrait of a Venetian lady wearing a blue and white dress and a yellow scarf on her head, facing the viewer with a serene expression.",n
paritosh-sen_still-life-2005.jpg,Still Life; Paritosh Sen,"The artwork depicts a still life composition of a vase with flowers, a bowl with fruits, and a teapot on a table, painted in earthy tones.",n
jerg-ratgeb_flagellation-of-christ-1519.jpg,Flagellation of Christ; Jerg Ratgeb,"The artwork depicts a scene of the flagellation of Christ, with soldiers whipping him mercilessly, surrounded by a crowd.",n
paul-jacoulet_souvenirs-d-autrefois-japon-1941.jpg,Souvenirs D'Autrefois. Japon; Paul Jacoulet,"The artwork depicts a Japanese woman sitting on a chair, holding a letter, with a landscape in the background.",n
paul-jacoulet_le-billet-doux-mongole-1955.jpg,Le Billet Doux. Mongole; Paul Jacoulet,"The artwork depicts a Mongolian woman holding a letter, standing in front of a fence, with trees in the background.",n
paul-jacoulet_flocons-de-neige-pengyong-coree-1956.jpg,"Flocons De Neige. Pengyong, Coree; Paul Jacoulet","The artwork depicts a Korean woman holding a basket of flowers, standing in front of a fence, with snowflakes falling around her.",n
paul-jacoulet_fleurs-d-hiver-oshima-japon-1955.jpg,"Fleurs D'Hiver. Oshima, Japon; Paul Jacoulet","The artwork depicts a Japanese woman holding a basket of flowers, standing in front of a wall, with snowflakes falling around her.",n
vasile-popescu_rooftops-1920.jpg,Rooftops; Vasile Popescu,"The artwork depicts a view of rooftops from a high vantage point, with chimney smoke and laundry hanging in the foreground.",n
basil-beattie_loose-ends-1998.jpg,Loose Ends; Basil Beattie,"The artwork depicts an abstract composition with overlapping shapes and lines, evoking a sense of movement and dynamism.",n
ron-gorchov_thersites-chastened-2012.jpg,Thersites (Chastened); Ron Gorchov,"The artwork depicts an abstract portrait of a figure with distorted features and a tense expression, painted in black and white.",n
george-hemming-mason_wind-on-the-wold-1863.jpg,Wind on the Wold; George Hemming Mason,"The artwork depicts a landscape with rolling hills and trees, illuminated by a warm and gentle light, with a sense of tranquility and peace.",n
james-charles_christening-sunday-south-harting-sussex-1887.jpg,"Christening Sunday (South Harting, Sussex); James Charles","The artwork depicts a village scene with a group of people gathered around a church, painted in a traditional and realistic style.",n
saturnino-herran_nuestros-dioses-antiguos-1916.jpg,Nuestros dioses antiguos; Saturnino Herran,"The artwork depicts a group of indigenous people, dressed in traditional clothing and surrounded by symbolic elements and motifs.",n
gebre-kristos-desta_shoe-shine-boys-1967.jpg,Shoe Shine Boys; Gebre Kristos Desta,"The artwork depicts two young boys shining shoes, with their tools and boxes by their side, in a realistic and detailed style.",n
thomas-hill_sugar-loaf-peak-el-dorado-county-1865.jpg,"Sugar Loaf Peak, El Dorado County; Thomas Hill","The artwork depicts a panoramic view of a mountain range, with a prominent peak in the foreground, painted in a realistic and dramatic style.",n
john-martin_destruction-of-tyre-1840.jpg,Destruction of Tyre; John Martin,"The artwork depicts a historical event with ships, warriors, and buildings, in a grandiose and epic style with vivid colors and details.",n
jaroslav-serpan_unknown-title-1.jpg,Untitled; Jaroslav Serpan,"The artwork depicts an untitled abstract painting with a mix of blue, yellow and brown colors.",n
henry-villierme_couple-on-the-balcony.jpg,Couple on the Balcony; Henry Villierme,The artwork depicts a couple standing on a balcony with a cityscape in the background.,n
paul-wonner_salome-dancing-1966.jpg,Salome Dancing; Paul Wonner,The artwork depicts a woman dancing in a red dress with a head of John the Baptist on a platter beside her.,n
nathan-oliveira_for-manolete-1958.jpg,For Manolete; Nathan Oliveira,The artwork depicts an abstract figure of a man in black and white with a red background.,n
eduardo-nery_universo-em-expans-o-i-1980.jpg,Universo em Expansão I; Eduardo Nery,"The artwork depicts an abstract painting with a mix of geometric shapes, lines, and colors.",n
theodule-ribot_still-life-with-pumpkin-plums-cherries-figs-and-jug-1860.jpg,"Still Life with Pumpkin, Plums, Cherries, Figs and Jug; Theodule Ribot",The artwork depicts a still life painting with fruits and a jug arranged on a table.,n
richard-wilson_lake-avernus-i-1765.jpg,Lake Avernus I; Richard Wilson,The artwork depicts a landscape painting with a view of a lake surrounded by trees and mountains.,n
william-turnbull_18-1963-1963.jpg,18-1963; William Turnbull,"The artwork depicts a colorful abstract painting with geometric shapes and lines, suggesting movement and depth.",n
antonietta-raphael_ritratto-di-mafai-1928.jpg,Ritratto di Mafai; Antonietta Raphael,"The artwork depicts a portrait of a man with a moustache, wearing a hat and a dark coat, against a neutral background.",n
mario-prassinos_untitled.jpg,Untitled; Mario Prassinos,"The artwork depicts a surrealistic composition with organic forms and textures, in shades of blue and black.",n
victor-servranckx_peinture-58-opus-58-1923.jpg,Peinture 58: Opus 58; Victor Servranckx,"The artwork depicts a minimalist abstract painting with irregular shapes in shades of gray, white, and yellow.",n
william-leighton-leitch_landscape-1867.jpg,Landscape; William Leighton Leitch,"The artwork depicts a serene landscape with trees, hills, and a calm lake in the foreground, under a cloudy sky.",n
eugene-brands_garden-ii-1986.jpg,Garden II; Eugene Brands,"The artwork depicts an abstract composition with colorful organic shapes resembling flowers and plants, over a light blue background.",n
nikias-skapinakis_encontro-de-nat-lia-correia-com-fernanda-botelho-e-maria-jo-o-pires-1974.jpg,Encontro de Natália Correia com Fernanda Botelho e Maria João Pires; Никиас Скапинакис,"The artwork depicts three women sitting at a table in a room with a green wall, having a conversation.",n
sadamasa-motonaga_piron-piron-1975.jpg,Piron Piron; Садамаса Мотонага,"The artwork depicts an abstract composition with dynamic black and white shapes, intersecting and overlapping to form a unique visual experience.",n
paritosh-sen_young-girl-making-soap-bubbles-2001.jpg,Young Girl Making Soap Bubbles; Паритош Сен,"The artwork depicts a young girl in a red dress, sitting on a chair and blowing soap bubbles, with a colorful and dreamy landscape in the background.",n
paritosh-sen_untitled.jpg,Untitled; Паритош Сен,"The artwork depicts a man playing an instrument in a green and blue landscape, with abstract elements adding depth and texture to the scene.",n
vilhelm-lundstrom_nude-1930.jpg,Nude; Vilhelm Lundstrom,"The artwork depicts a seated nude woman with her back facing the viewer, painted with loose brushstrokes and a soft color palette.",n
afewerk-tekle_the-total-liberation-of-africa.jpg,The Total Liberation of Africa; Afewerk Tekle,"The artwork depicts a colorful and detailed scene of African people rising up to fight for their liberation, with powerful figures and symbols of resistance.",n
arthur-beecher-carles_frances-metzger-west-1907.jpg,Frances Metzger West; Arthur Beecher Carles,"The artwork depicts a portrait of a woman with a colorful background, painted in bold and expressive brushstrokes that create a dynamic and lively composition.",n
david-roberts_the-castle-of-alcal-de-guada-ra-1833.jpg,The Castle of Alcalá de Guadaíra; David Roberts,"The artwork depicts the Castle of Alcalá de Guadaíra in Spain, a towering fortress perched on a cliff overlooking a river, painted with intricate details and vibrant colors.",n
tom-roberts_sergeant-r-d-fraser-mounted-rifles-1896.jpg,"Sergeant R.D. Fraser, Mounted Rifles; Tom Roberts","The artwork depicts Sergeant R.D. Fraser of the Mounted Rifles, in a realistic style.",n
tom-roberts_the-artist-s-camp-1886.jpg,The Artist's Camp; Tom Roberts,"The artwork depicts an outdoor campsite, with tents, campfire, and people, in a realistic style.",n
jorge-camacho_surrealistic-creatures-on-green-background.jpg,Surrealistic Creatures on Green Background; Jorge Camacho,"The artwork depicts surrealistic creatures in a green background, with vibrant colors and imaginative shapes.",n
enrico-donati_roi-d-eclair-1945.jpg,Roi d'eclair; Enrico Donati,"The artwork depicts ""Roi d'eclair,"" with abstract shapes in vibrant colors.",n
roland-petersen_the-walk-1960.jpg,The Walk; Roland Petersen,"The artwork depicts a person walking on a path surrounded by trees, with a realistic style and muted colors.",n
james-weeks_two-musicians-1960.jpg,Two Musicians; James Weeks,"The artwork depicts two musicians playing instruments, in an abstract style with geometric shapes.",n
theophilus-brown_untitled-1961.jpg,Untitled; Theophilus Brown,The artwork depicts a collection of abstract shapes in muted colors on a white background.,n
gunther-forg_untitled-10-90-1990.jpg,Untitled (10/90); Gunther Forg,The artwork depicts an abstract painting in shades of gray and blue.,n
kim-tschang-yeul_gouttes-1981.jpg,Gouttes; Kim Tschang-yeul,The artwork depicts a canvas with a series of blue water droplets on a white background.,n
niccolo-cannicci_summer-1896.jpg,Summer; Niccolo Cannicci,The artwork depicts a colorful abstract painting that resembles a summer landscape.,n
akira-kanayama_work-1957-3.jpg,Work; Akira Kanayama,The artwork depicts an abstract composition made of rough brushstrokes in shades of blue and black.,n
robert-huot_silver-kiss-1968.jpg,Silver Kiss; Robert Huot,The artwork depicts a canvas with a large silver circle on a dark background.,n
joseph-marioni_green-painting-2004.jpg,Green Painting; Joseph Marioni,The artwork depicts a monochromatic green canvas with subtle variations in tone.,n
lilia-carrillo_a-mediod-a-1967.jpg,A mediodía; Lilia Carrillo,The artwork depicts a canvas with colorful geometric shapes arranged in a symmetrical composition.,n
matsutani_wave-93-1-1993.jpg,Wave 93-1; Matsutani,"The artwork depicts an abstract composition with irregular and organic shapes, resembling a wave or a fluid movement, rendered in shades of blue and white.",n
joan-ponc_sser-del-cap-1978.jpg,Ésser del Cap; Joan Ponc,"The artwork depicts a whimsical creature with multiple heads and limbs, against a vibrant and colorful background with symbolic elements and details.",n
manuel-rivera_espejo-herido-xv-1990.jpg,Espejo Herido XV; Manuel Rivera,"The artwork depicts an abstract composition with geometric shapes and textures, resembling a mirror or a window, painted in black and white with subtle shades and contrasts.",n
corneliu-michailescu_fountain-in-italy.jpg,Fountain in Italy; Corneliu Michailescu,"The artwork depicts a public fountain in a town square, with water flowing and people around, painted in a loose and impressionistic style with bright colors and loose brushstrokes.",n
miguel-cabrera_do-a-mar-a-de-la-luz-padilla-y-g-mez-de-cervantes-1760.jpg,Doña María de la Luz Padilla y (Gómez de) Cervantes; Miguel Cabrera,"The artwork depicts a woman in a dress with a ruffled collar and a ribbon, sitting on a chair with her hand on a table, in a traditional portrait style.",n
vilhelm-lundstrom_still-life-with-water-jug-towel-and-jars-1929.jpg,"Still Life with Water Jug, Towel and Jars; Vilhelm Lundstrom","The artwork depicts a still life with a water jug, a towel, and jars, arranged on a table with a neutral background, painted in a realistic and detailed style.",n
vilhelm-lundstrom_composition-i-1918.jpg,Composition I; Vilhelm Lundstrom,"The artwork depicts an abstract composition with irregular shapes and bright colors, creating a sense of movement and rhythm.",n
jacopo-bassano_the-good-samaritan-1563.jpg,The Good Samaritan; Jacopo Bassano,The artwork depicts a man helping an injured stranger on the side of a road with a donkey nearby.,n
alexej-von-jawlensky_landschaftstudie-dorfstrasse-1908.jpg,Landschaftstudie - Dorfstrasse; Alexej von Jawlensky,The artwork depicts a colorful expressionist landscape with a village street and houses.,n
